year,month,summer_like_ratio,winter_like_ratio,summer_like_percent,winter_like_percent
1955,11,0.0,0.3333333333333333,0.0,33.33333333333333
1955,12,0.0,0.8387096774193549,0.0,83.87096774193549
1956,1,0.0,1.0,0.0,100.0
1956,2,0.0,1.0,0.0,100.0
1956,3,0.0,0.5483870967741935,0.0,54.83870967741935
1956,4,0.0,0.06666666666666667,0.0,6.666666666666667
1956,5,0.0,0.0,0.0,0.0
1956,6,0.4666666666666667,0.0,46.666666666666664,0.0
1956,7,1.0,0.0,100.0,0.0
1956,8,0.967741935483871,0.0,96.7741935483871,0.0
1956,9,0.6333333333333333,0.0,63.33333333333333,0.0
1956,10,0.0,0.0,0.0,0.0
1956,11,0.0,0.6666666666666666,0.0,66.66666666666666
1956,12,0.0,1.0,0.0,100.0
1957,1,0.0,1.0,0.0,100.0
1957,2,0.0,1.0,0.0,100.0
1957,3,0.0,0.9354838709677419,0.0,93.54838709677419
1957,4,0.0,0.16666666666666666,0.0,16.666666666666664
1957,5,0.06451612903225806,0.0,6.451612903225806,0.0
1957,6,0.4666666666666667,0.0,46.666666666666664,0.0
1957,7,0.9354838709677419,0.0,93.54838709677419,0.0
1957,8,0.967741935483871,0.0,96.7741935483871,0.0
1957,9,0.3333333333333333,0.0,33.33333333333333,0.0
1957,10,0.0,0.0,0.0,0.0
1957,11,0.0,0.13333333333333333,0.0,13.333333333333334
1957,12,0.0,0.967741935483871,0.0,96.7741935483871
1958,1,0.0,1.0,0.0,100.0
1958,2,0.0,0.9285714285714286,0.0,92.85714285714286
1958,3,0.0,0.5806451612903226,0.0,58.06451612903226
1958,4,0.0,0.0,0.0,0.0
1958,5,0.1935483870967742,0.0,19.35483870967742,0.0
1958,6,0.7,0.0,70.0,0.0
1958,7,1.0,0.0,100.0,0.0
1958,8,0.967741935483871,0.0,96.7741935483871,0.0
1958,9,0.6,0.0,60.0,0.0
1958,10,0.0,0.06451612903225806,0.0,6.451612903225806
1958,11,0.0,0.4,0.0,40.0
1958,12,0.0,0.7419354838709677,0.0,74.19354838709677
1959,1,0.0,1.0,0.0,100.0
1959,2,0.0,0.8928571428571429,0.0,89.28571428571429
1959,3,0.0,0.3225806451612903,0.0,32.25806451612903
1959,4,0.0,0.0,0.0,0.0
1959,5,0.06451612903225806,0.0,6.451612903225806,0.0
1959,6,0.5666666666666667,0.0,56.666666666666664,0.0
1959,7,1.0,0.0,100.0,0.0
1959,8,1.0,0.0,100.0,0.0
1959,9,0.5666666666666667,0.0,56.666666666666664,0.0
1959,10,0.0,0.0,0.0,0.0
1959,11,0.0,0.5,0.0,50.0
1959,12,0.0,0.6774193548387096,0.0,67.74193548387096
1960,1,0.0,0.967741935483871,0.0,96.7741935483871
1960,2,0.0,0.896551724137931,0.0,89.65517241379311
1960,3,0.0,0.22580645161290322,0.0,22.58064516129032
1960,4,0.0,0.1,0.0,10.0
1960,5,0.12903225806451613,0.0,12.903225806451612,0.0
1960,6,0.7,0.0,70.0,0.0
1960,7,1.0,0.0,100.0,0.0
1960,8,1.0,0.0,100.0,0.0
1960,9,0.6666666666666666,0.0,66.66666666666666,0.0
1960,10,0.0,0.0,0.0,0.0
1960,11,0.0,0.16666666666666666,0.0,16.666666666666664
1960,12,0.0,0.9354838709677419,0.0,93.54838709677419
1961,1,0.0,1.0,0.0,100.0
1961,2,0.0,0.9642857142857143,0.0,96.42857142857143
1961,3,0.0,0.3548387096774194,0.0,35.483870967741936
1961,4,0.0,0.03333333333333333,0.0,3.3333333333333335
1961,5,0.0967741935483871,0.0,9.67741935483871,0.0
1961,6,0.7,0.0,70.0,0.0
1961,7,1.0,0.0,100.0,0.0
1961,8,1.0,0.0,100.0,0.0
1961,9,0.7,0.0,70.0,0.0
1961,10,0.03225806451612903,0.0,3.225806451612903,0.0
1961,11,0.0,0.13333333333333333,0.0,13.333333333333334
1961,12,0.0,0.8709677419354839,0.0,87.09677419354838
1962,1,0.0,1.0,0.0,100.0
1962,2,0.0,0.9642857142857143,0.0,96.42857142857143
1962,3,0.0,0.7741935483870968,0.0,77.41935483870968
1962,4,0.0,0.06666666666666667,0.0,6.666666666666667
1962,5,0.3548387096774194,0.0,35.483870967741936,0.0
1962,6,0.6333333333333333,0.0,63.33333333333333,0.0
1962,7,1.0,0.0,100.0,0.0
1962,8,1.0,0.0,100.0,0.0
1962,9,0.7,0.0,70.0,0.0
1962,10,0.0,0.0,0.0,0.0
1962,11,0.0,0.43333333333333335,0.0,43.333333333333336
1962,12,0.0,0.8387096774193549,0.0,83.87096774193549
1963,1,0.0,1.0,0.0,100.0
1963,2,0.0,1.0,0.0,100.0
1963,3,0.0,0.5161290322580645,0.0,51.61290322580645
1963,4,0.0,0.06666666666666667,0.0,6.666666666666667
1963,5,0.1935483870967742,0.0,19.35483870967742,0.0
1963,6,0.8333333333333334,0.0,83.33333333333334,0.0
1963,7,1.0,0.0,100.0,0.0
1963,8,1.0,0.0,100.0,0.0
1963,9,0.6,0.0,60.0,0.0
1963,10,0.0,0.0,0.0,0.0
1963,11,0.0,0.3333333333333333,0.0,33.33333333333333
1963,12,0.0,0.9032258064516129,0.0,90.32258064516128
1964,1,0.0,0.967741935483871,0.0,96.7741935483871
1964,2,0.0,1.0,0.0,100.0
1964,3,0.0,0.7741935483870968,0.0,77.41935483870968
1964,4,0.0,0.03333333333333333,0.0,3.3333333333333335
1964,5,0.2903225806451613,0.0,29.03225806451613,0.0
1964,6,0.7666666666666667,0.0,76.66666666666667,0.0
1964,7,1.0,0.0,100.0,0.0
1964,8,1.0,0.0,100.0,0.0
1964,9,0.43333333333333335,0.0,43.333333333333336,0.0
1964,10,0.0,0.0,0.0,0.0
1964,11,0.0,0.36666666666666664,0.0,36.666666666666664
1964,12,0.0,0.9032258064516129,0.0,90.32258064516128
1965,1,0.0,1.0,0.0,100.0
1965,2,0.0,0.9642857142857143,0.0,96.42857142857143
1965,3,0.0,0.7096774193548387,0.0,70.96774193548387
1965,4,0.0,0.1,0.0,10.0
1965,5,0.1935483870967742,0.0,19.35483870967742,0.0
1965,6,0.8,0.0,80.0,0.0
1965,7,1.0,0.0,100.0,0.0
1965,8,1.0,0.0,100.0,0.0
1965,9,0.8333333333333334,0.0,83.33333333333334,0.0
1965,10,0.06451612903225806,0.0,6.451612903225806,0.0
1965,11,0.0,0.3333333333333333,0.0,33.33333333333333
1965,12,0.0,0.9032258064516129,0.0,90.32258064516128
1966,1,0.0,1.0,0.0,100.0
1966,2,0.0,0.8571428571428571,0.0,85.71428571428571
1966,3,0.0,0.4838709677419355,0.0,48.38709677419355
1966,4,0.03333333333333333,0.0,3.3333333333333335,0.0
1966,5,0.2903225806451613,0.0,29.03225806451613,0.0
1966,6,0.5666666666666667,0.0,56.666666666666664,0.0
1966,7,0.967741935483871,0.0,96.7741935483871,0.0
1966,8,0.967741935483871,0.0,96.7741935483871,0.0
1966,9,0.4,0.0,40.0,0.0
1966,10,0.03225806451612903,0.03225806451612903,3.225806451612903,3.225806451612903
1966,11,0.0,0.36666666666666664,0.0,36.666666666666664
1966,12,0.0,0.9354838709677419,0.0,93.54838709677419
1967,1,0.0,1.0,0.0,100.0
1967,2,0.0,0.9285714285714286,0.0,92.85714285714286
1967,3,0.0,0.3870967741935484,0.0,38.70967741935484
1967,4,0.0,0.03333333333333333,0.0,3.3333333333333335
1967,5,0.41935483870967744,0.0,41.935483870967744,0.0
1967,6,0.7666666666666667,0.0,76.66666666666667,0.0
1967,7,0.967741935483871,0.0,96.7741935483871,0.0
1967,8,1.0,0.0,100.0,0.0
1967,9,0.5,0.0,50.0,0.0
1967,10,0.0,0.0,0.0,0.0
1967,11,0.0,0.3333333333333333,0.0,33.33333333333333
1967,12,0.0,1.0,0.0,100.0
1968,1,0.0,1.0,0.0,100.0
1968,2,0.0,1.0,0.0,100.0
1968,3,0.0,0.5806451612903226,0.0,58.06451612903226
1968,4,0.0,0.0,0.0,0.0
1968,5,0.06451612903225806,0.0,6.451612903225806,0.0
1968,6,0.6666666666666666,0.0,66.66666666666666,0.0
1968,7,0.967741935483871,0.0,96.7741935483871,0.0
1968,8,1.0,0.0,100.0,0.0
1968,9,0.7,0.0,70.0,0.0
1968,10,0.0,0.0,0.0,0.0
1968,11,0.0,0.3333333333333333,0.0,33.33333333333333
1968,12,0.0,0.6129032258064516,0.0,61.29032258064516
1969,1,0.0,1.0,0.0,100.0
1969,2,0.0,0.9642857142857143,0.0,96.42857142857143
1969,3,0.0,0.6774193548387096,0.0,67.74193548387096
1969,4,0.0,0.06666666666666667,0.0,6.666666666666667
1969,5,0.03225806451612903,0.0,3.225806451612903,0.0
1969,6,0.4666666666666667,0.0,46.666666666666664,0.0
1969,7,0.9354838709677419,0.0,93.54838709677419,0.0
1969,8,1.0,0.0,100.0,0.0
1969,9,0.6666666666666666,0.0,66.66666666666666,0.0
1969,10,0.0,0.0,0.0,0.0
1969,11,0.0,0.6,0.0,60.0
1969,12,0.0,0.967741935483871,0.0,96.7741935483871
1970,1,0.0,1.0,0.0,100.0
1970,2,0.0,0.9285714285714286,0.0,92.85714285714286
1970,3,0.0,0.8387096774193549,0.0,83.87096774193549
1970,4,0.0,0.0,0.0,0.0
1970,5,0.3225806451612903,0.0,32.25806451612903,0.0
1970,6,0.6,0.0,60.0,0.0
1970,7,0.9354838709677419,0.0,93.54838709677419,0.0
1970,8,1.0,0.0,100.0,0.0
1970,9,0.6666666666666666,0.0,66.66666666666666,0.0
1970,10,0.0,0.03225806451612903,0.0,3.225806451612903
1970,11,0.0,0.36666666666666664,0.0,36.666666666666664
1970,12,0.0,0.9354838709677419,0.0,93.54838709677419
1971,1,0.0,0.967741935483871,0.0,96.7741935483871
1971,2,0.0,0.8928571428571429,0.0,89.28571428571429
1971,3,0.0,0.6774193548387096,0.0,67.74193548387096
1971,4,0.0,0.0,0.0,0.0
1971,5,0.06451612903225806,0.0,6.451612903225806,0.0
1971,6,0.8,0.0,80.0,0.0
1971,7,1.0,0.0,100.0,0.0
1971,8,0.967741935483871,0.0,96.7741935483871,0.0
1971,9,0.7333333333333333,0.0,73.33333333333333,0.0
1971,10,0.0,0.0,0.0,0.0
1971,11,0.0,0.1,0.0,10.0
1971,12,0.0,0.9032258064516129,0.0,90.32258064516128
1972,1,0.0,0.8387096774193549,0.0,83.87096774193549
1972,2,0.0,1.0,0.0,100.0
1972,3,0.0,0.45161290322580644,0.0,45.16129032258064
1972,4,0.0,0.06666666666666667,0.0,6.666666666666667
1972,5,0.06451612903225806,0.0,6.451612903225806,0.0
1972,6,0.8666666666666667,0.0,86.66666666666667,0.0
1972,7,1.0,0.0,100.0,0.0
1972,8,0.8064516129032258,0.0,80.64516129032258,0.0
1972,9,0.36666666666666664,0.0,36.666666666666664,0.0
1972,10,0.03225806451612903,0.0,3.225806451612903,0.0
1972,11,0.0,0.43333333333333335,0.0,43.333333333333336
1972,12,0.0,0.8064516129032258,0.0,80.64516129032258
1973,1,0.0,0.9354838709677419,0.0,93.54838709677419
1973,2,0.0,0.8571428571428571,0.0,85.71428571428571
1973,3,0.0,0.6129032258064516,0.0,61.29032258064516
1973,4,0.0,0.0,0.0,0.0
1973,5,0.12903225806451613,0.0,12.903225806451612,0.0
1973,6,0.8333333333333334,0.0,83.33333333333334,0.0
1973,7,1.0,0.0,100.0,0.0
1973,8,1.0,0.0,100.0,0.0
1973,9,0.7333333333333333,0.0,73.33333333333333,0.0
1973,10,0.0,0.0,0.0,0.0
1973,11,0.0,0.5333333333333333,0.0,53.333333333333336
1973,12,0.0,1.0,0.0,100.0
1974,1,0.0,1.0,0.0,100.0
1974,2,0.0,0.9285714285714286,0.0,92.85714285714286
1974,3,0.0,0.5806451612903226,0.0,58.06451612903226
1974,4,0.0,0.03333333333333333,0.0,3.3333333333333335
1974,5,0.12903225806451613,0.0,12.903225806451612,0.0
1974,6,0.4666666666666667,0.0,46.666666666666664,0.0
1974,7,1.0,0.0,100.0,0.0
1974,8,1.0,0.0,100.0,0.0
1974,9,0.6333333333333333,0.0,63.33333333333333,0.0
1974,10,0.0,0.0,0.0,0.0
1974,11,0.0,0.6333333333333333,0.0,63.33333333333333
1974,12,0.0,0.9354838709677419,0.0,93.54838709677419
1975,1,0.0,1.0,0.0,100.0
1975,2,0.0,0.9285714285714286,0.0,92.85714285714286
1975,3,0.0,0.6129032258064516,0.0,61.29032258064516
1975,4,0.03333333333333333,0.03333333333333333,3.3333333333333335,3.3333333333333335
1975,5,0.16129032258064516,0.0,16.129032258064516,0.0
1975,6,0.8333333333333334,0.0,83.33333333333334,0.0
1975,7,1.0,0.0,100.0,0.0
1975,8,1.0,0.0,100.0,0.0
1975,9,0.9333333333333333,0.0,93.33333333333333,0.0
1975,10,0.06451612903225806,0.0,6.451612903225806,0.0
1975,11,0.0,0.16666666666666666,0.0,16.666666666666664
1975,12,0.0,0.8709677419354839,0.0,87.09677419354838
1976,1,0.0,1.0,0.0,100.0
1976,2,0.0,0.8620689655172413,0.0,86.20689655172413
1976,3,0.0,0.5161290322580645,0.0,51.61290322580645
1976,4,0.0,0.03333333333333333,0.0,3.3333333333333335
1976,5,0.25806451612903225,0.0,25.806451612903224,0.0
1976,6,0.7333333333333333,0.0,73.33333333333333,0.0
1976,7,0.8709677419354839,0.0,87.09677419354838,0.0
1976,8,0.9354838709677419,0.0,93.54838709677419,0.0
1976,9,0.4,0.0,40.0,0.0
1976,10,0.0,0.0967741935483871,0.0,9.67741935483871
1976,11,0.0,0.6333333333333333,0.0,63.33333333333333
1976,12,0.0,0.8064516129032258,0.0,80.64516129032258
1977,1,0.0,1.0,0.0,100.0
1977,2,0.0,0.8571428571428571,0.0,85.71428571428571
1977,3,0.0,0.3548387096774194,0.0,35.483870967741936
1977,4,0.0,0.0,0.0,0.0
1977,5,0.22580645161290322,0.0,22.58064516129032,0.0
1977,6,0.8666666666666667,0.0,86.66666666666667,0.0
1977,7,1.0,0.0,100.0,0.0
1977,8,1.0,0.0,100.0,0.0
1977,9,0.7,0.0,70.0,0.0
1977,10,0.16129032258064516,0.0,16.129032258064516,0.0
1977,11,0.0,0.3,0.0,30.0
1977,12,0.0,0.6774193548387096,0.0,67.74193548387096
1978,1,0.0,1.0,0.0,100.0
1978,2,0.0,0.9642857142857143,0.0,96.42857142857143
1978,3,0.0,0.5483870967741935,0.0,54.83870967741935
1978,4,0.0,0.0,0.0,0.0
1978,5,0.3870967741935484,0.0,38.70967741935484,0.0
1978,6,0.8,0.0,80.0,0.0
1978,7,1.0,0.0,100.0,0.0
1978,8,1.0,0.0,100.0,0.0
1978,9,0.7333333333333333,0.0,73.33333333333333,0.0
1978,10,0.12903225806451613,0.0,12.903225806451612,0.0
1978,11,0.0,0.23333333333333334,0.0,23.333333333333332
1978,12,0.0,0.8064516129032258,0.0,80.64516129032258
1979,1,0.0,0.8387096774193549,0.0,83.87096774193549
1979,2,0.0,0.8214285714285714,0.0,82.14285714285714
1979,3,0.0,0.3548387096774194,0.0,35.483870967741936
1979,4,0.0,0.03333333333333333,0.0,3.3333333333333335
1979,5,0.12903225806451613,0.0,12.903225806451612,0.0
1979,6,0.7,0.0,70.0,0.0
1979,7,1.0,0.0,100.0,0.0
1979,8,1.0,0.0,100.0,0.0
1979,9,0.6333333333333333,0.0,63.33333333333333,0.0
1979,10,0.0,0.0,0.0,0.0
1979,11,0.0,0.6,0.0,60.0
1979,12,0.0,0.8064516129032258,0.0,80.64516129032258
1980,1,0.0,0.9354838709677419,0.0,93.54838709677419
1980,2,0.0,0.896551724137931,0.0,89.65517241379311
1980,3,0.0,0.4838709677419355,0.0,48.38709677419355
1980,4,0.0,0.0,0.0,0.0
1980,5,0.12903225806451613,0.0,12.903225806451612,0.0
1980,6,0.8333333333333334,0.0,83.33333333333334,0.0
1980,7,0.9354838709677419,0.0,93.54838709677419,0.0
1980,8,0.9354838709677419,0.0,93.54838709677419,0.0
1980,9,0.4666666666666667,0.0,46.666666666666664,0.0
1980,10,0.0,0.06451612903225806,0.0,6.451612903225806
1980,11,0.0,0.16666666666666666,0.0,16.666666666666664
1980,12,0.0,0.967741935483871,0.0,96.7741935483871
1981,1,0.0,1.0,0.0,100.0
1981,2,0.0,0.9642857142857143,0.0,96.42857142857143
1981,3,0.0,0.4838709677419355,0.0,48.38709677419355
1981,4,0.0,0.0,0.0,0.0
1981,5,0.0967741935483871,0.0,9.67741935483871,0.0
1981,6,0.8,0.0,80.0,0.0
1981,7,1.0,0.0,100.0,0.0
1981,8,0.967741935483871,0.0,96.7741935483871,0.0
1981,9,0.6,0.0,60.0,0.0
1981,10,0.0,0.03225806451612903,0.0,3.225806451612903
1981,11,0.0,0.6333333333333333,0.0,63.33333333333333
1981,12,0.0,0.9032258064516129,0.0,90.32258064516128
1982,1,0.0,1.0,0.0,100.0
1982,2,0.0,0.8214285714285714,0.0,82.14285714285714
1982,3,0.0,0.4838709677419355,0.0,48.38709677419355
1982,4,0.0,0.0,0.0,0.0
1982,5,0.2903225806451613,0.0,29.03225806451613,0.0
1982,6,0.9,0.0,90.0,0.0
1982,7,1.0,0.0,100.0,0.0
1982,8,1.0,0.0,100.0,0.0
1982,9,0.7666666666666667,0.0,76.66666666666667,0.0
1982,10,0.0,0.03225806451612903,0.0,3.225806451612903
1982,11,0.0,0.23333333333333334,0.0,23.333333333333332
1982,12,0.0,0.9354838709677419,0.0,93.54838709677419
1983,1,0.0,1.0,0.0,100.0
1983,2,0.0,1.0,0.0,100.0
1983,3,0.0,0.45161290322580644,0.0,45.16129032258064
1983,4,0.03333333333333333,0.03333333333333333,3.3333333333333335,3.3333333333333335
1983,5,0.4838709677419355,0.0,48.38709677419355,0.0
1983,6,0.9333333333333333,0.0,93.33333333333333,0.0
1983,7,0.967741935483871,0.0,96.7741935483871,0.0
1983,8,0.967741935483871,0.0,96.7741935483871,0.0
1983,9,0.8666666666666667,0.0,86.66666666666667,0.0
1983,10,0.03225806451612903,0.0,3.225806451612903,0.0
1983,11,0.0,0.36666666666666664,0.0,36.666666666666664
1983,12,0.0,0.8387096774193549,0.0,83.87096774193549
1984,1,0.0,1.0,0.0,100.0
1984,2,0.0,1.0,0.0,100.0
1984,3,0.0,0.8387096774193549,0.0,83.87096774193549
1984,4,0.0,0.03333333333333333,0.0,3.3333333333333335
1984,5,0.3225806451612903,0.0,32.25806451612903,0.0
1984,6,0.9,0.0,90.0,0.0
1984,7,1.0,0.0,100.0,0.0
1984,8,1.0,0.0,100.0,0.0
1984,9,0.5,0.0,50.0,0.0
1984,10,0.03225806451612903,0.0,3.225806451612903,0.0
1984,11,0.0,0.26666666666666666,0.0,26.666666666666668
1984,12,0.0,0.8064516129032258,0.0,80.64516129032258
1985,1,0.0,1.0,0.0,100.0
1985,2,0.0,0.9642857142857143,0.0,96.42857142857143
1985,3,0.0,0.5806451612903226,0.0,58.06451612903226
1985,4,0.0,0.03333333333333333,0.0,3.3333333333333335
1985,5,0.2903225806451613,0.0,29.03225806451613,0.0
1985,6,0.8333333333333334,0.0,83.33333333333334,0.0
1985,7,1.0,0.0,100.0,0.0
1985,8,1.0,0.0,100.0,0.0
1985,9,0.43333333333333335,0.0,43.333333333333336,0.0
1985,10,0.03225806451612903,0.0,3.225806451612903,0.0
1985,11,0.0,0.5333333333333333,0.0,53.333333333333336
1985,12,0.0,1.0,0.0,100.0
1986,1,0.0,1.0,0.0,100.0
1986,2,0.0,1.0,0.0,100.0
1986,3,0.0,0.45161290322580644,0.0,45.16129032258064
1986,4,0.0,0.0,0.0,0.0
1986,5,0.16129032258064516,0.0,16.129032258064516,0.0
1986,6,0.8,0.0,80.0,0.0
1986,7,1.0,0.0,100.0,0.0
1986,8,1.0,0.0,100.0,0.0
1986,9,0.5333333333333333,0.0,53.333333333333336,0.0
1986,10,0.0,0.06451612903225806,0.0,6.451612903225806
1986,11,0.0,0.4,0.0,40.0
1986,12,0.0,0.8387096774193549,0.0,83.87096774193549
1987,1,0.0,1.0,0.0,100.0
1987,2,0.0,0.8571428571428571,0.0,85.71428571428571
1987,3,0.0,0.5806451612903226,0.0,58.06451612903226
1987,4,0.0,0.06666666666666667,0.0,6.666666666666667
1987,5,0.0967741935483871,0.0,9.67741935483871,0.0
1987,6,0.8666666666666667,0.0,86.66666666666667,0.0
1987,7,1.0,0.0,100.0,0.0
1987,8,1.0,0.0,100.0,0.0
1987,9,0.5666666666666667,0.0,56.666666666666664,0.0
1987,10,0.06451612903225806,0.0,6.451612903225806,0.0
1987,11,0.0,0.2,0.0,20.0
1987,12,0.0,0.8387096774193549,0.0,83.87096774193549
1988,1,0.0,0.967741935483871,0.0,96.7741935483871
1988,2,0.0,0.9310344827586207,0.0,93.10344827586206
1988,3,0.0,0.5806451612903226,0.0,58.06451612903226
1988,4,0.0,0.0,0.0,0.0
1988,5,0.1935483870967742,0.0,19.35483870967742,0.0
1988,6,0.8333333333333334,0.0,83.33333333333334,0.0
1988,7,1.0,0.0,100.0,0.0
1988,8,1.0,0.0,100.0,0.0
1988,9,0.7,0.0,70.0,0.0
1988,10,0.0,0.0,0.0,0.0
1988,11,0.0,0.43333333333333335,0.0,43.333333333333336
1988,12,0.0,0.8709677419354839,0.0,87.09677419354838
1989,1,0.0,0.8709677419354839,0.0,87.09677419354838
1989,2,0.0,0.75,0.0,75.0
1989,3,0.0,0.2903225806451613,0.0,29.03225806451613
1989,4,0.06666666666666667,0.0,6.666666666666667,0.0
1989,5,0.1935483870967742,0.0,19.35483870967742,0.0
1989,6,0.7,0.0,70.0,0.0
1989,7,1.0,0.0,100.0,0.0
1989,8,1.0,0.0,100.0,0.0
1989,9,0.6333333333333333,0.0,63.33333333333333,0.0
1989,10,0.0,0.0,0.0,0.0
1989,11,0.0,0.26666666666666666,0.0,26.666666666666668
1989,12,0.0,0.8709677419354839,0.0,87.09677419354838
1990,1,0.0,0.967741935483871,0.0,96.7741935483871
1990,2,0.0,0.6428571428571429,0.0,64.28571428571429
1990,3,0.0,0.22580645161290322,0.0,22.58064516129032
1990,4,0.0,0.0,0.0,0.0
1990,5,0.06451612903225806,0.0,6.451612903225806,0.0
1990,6,0.7666666666666667,0.0,76.66666666666667,0.0
1990,7,0.9354838709677419,0.0,93.54838709677419,0.0
1990,8,1.0,0.0,100.0,0.0
1990,9,0.7666666666666667,0.0,76.66666666666667,0.0
1990,10,0.06451612903225806,0.0,6.451612903225806,0.0
1990,11,0.0,0.1,0.0,10.0
1990,12,0.0,0.8064516129032258,0.0,80.64516129032258
1991,1,0.0,1.0,0.0,100.0
1991,2,0.0,1.0,0.0,100.0
1991,3,0.0,0.5483870967741935,0.0,54.83870967741935
1991,4,0.0,0.03333333333333333,0.0,3.3333333333333335
1991,5,0.22580645161290322,0.0,22.58064516129032,0.0
1991,6,0.9666666666666667,0.0,96.66666666666667,0.0
1991,7,1.0,0.0,100.0,0.0
1991,8,1.0,0.0,100.0,0.0
1991,9,0.6333333333333333,0.0,63.33333333333333,0.0
1991,10,0.0,0.0,0.0,0.0
1991,11,0.0,0.3333333333333333,0.0,33.33333333333333
1991,12,0.0,0.7419354838709677,0.0,74.19354838709677
1992,1,0.0,1.0,0.0,100.0
1992,2,0.0,0.8620689655172413,0.0,86.20689655172413
1992,3,0.0,0.16129032258064516,0.0,16.129032258064516
1992,4,0.0,0.0,0.0,0.0
1992,5,0.0967741935483871,0.0,9.67741935483871,0.0
1992,6,0.7333333333333333,0.0,73.33333333333333,0.0
1992,7,1.0,0.0,100.0,0.0
1992,8,1.0,0.0,100.0,0.0
1992,9,0.7333333333333333,0.0,73.33333333333333,0.0
1992,10,0.0,0.0,0.0,0.0
1992,11,0.0,0.3,0.0,30.0
1992,12,0.0,0.8387096774193549,0.0,83.87096774193549
1993,1,0.0,1.0,0.0,100.0
1993,2,0.0,0.9285714285714286,0.0,92.85714285714286
1993,3,0.0,0.3870967741935484,0.0,38.70967741935484
1993,4,0.0,0.13333333333333333,0.0,13.333333333333334
1993,5,0.22580645161290322,0.0,22.58064516129032,0.0
1993,6,0.8,0.0,80.0,0.0
1993,7,0.967741935483871,0.0,96.7741935483871,0.0
1993,8,0.967741935483871,0.0,96.7741935483871,0.0
1993,9,0.7333333333333333,0.0,73.33333333333333,0.0
1993,10,0.0,0.03225806451612903,0.0,3.225806451612903
1993,11,0.0,0.3,0.0,30.0
1993,12,0.0,1.0,0.0,100.0
1994,1,0.0,0.9354838709677419,0.0,93.54838709677419
1994,2,0.0,1.0,0.0,100.0
1994,3,0.0,0.6451612903225806,0.0,64.51612903225806
1994,4,0.06666666666666667,0.0,6.666666666666667,0.0
1994,5,0.25806451612903225,0.0,25.806451612903224,0.0
1994,6,0.9666666666666667,0.0,96.66666666666667,0.0
1994,7,1.0,0.0,100.0,0.0
1994,8,1.0,0.0,100.0,0.0
1994,9,0.6,0.0,60.0,0.0
1994,10,0.0,0.0,0.0,0.0
1994,11,0.0,0.1,0.0,10.0
1994,12,0.0,0.7096774193548387,0.0,70.96774193548387
1995,1,0.0,0.967741935483871,0.0,96.7741935483871
1995,2,0.0,1.0,0.0,100.0
1995,3,0.0,0.3548387096774194,0.0,35.483870967741936
1995,4,0.0,0.03333333333333333,0.0,3.3333333333333335
1995,5,0.12903225806451613,0.0,12.903225806451612,0.0
1995,6,0.8,0.0,80.0,0.0
1995,7,0.967741935483871,0.0,96.7741935483871,0.0
1995,8,1.0,0.0,100.0,0.0
1995,9,0.4666666666666667,0.0,46.666666666666664,0.0
1995,10,0.0,0.0,0.0,0.0
1995,11,0.0,0.4666666666666667,0.0,46.666666666666664
1995,12,0.0,1.0,0.0,100.0
1996,1,0.0,1.0,0.0,100.0
1996,2,0.0,0.896551724137931,0.0,89.65517241379311
1996,3,0.0,0.5483870967741935,0.0,54.83870967741935
1996,4,0.0,0.1,0.0,10.0
1996,5,0.3548387096774194,0.0,35.483870967741936,0.0
1996,6,0.9666666666666667,0.0,96.66666666666667,0.0
1996,7,1.0,0.0,100.0,0.0
1996,8,0.9354838709677419,0.0,93.54838709677419,0.0
1996,9,0.9,0.0,90.0,0.0
1996,10,0.0,0.0,0.0,0.0
1996,11,0.0,0.4,0.0,40.0
1996,12,0.0,0.8709677419354839,0.0,87.09677419354838
1997,1,0.0,1.0,0.0,100.0
1997,2,0.0,0.8214285714285714,0.0,82.14285714285714
1997,3,0.0,0.25806451612903225,0.0,25.806451612903224
1997,4,0.0,0.0,0.0,0.0
1997,5,0.03225806451612903,0.0,3.225806451612903,0.0
1997,6,0.8666666666666667,0.0,86.66666666666667,0.0
1997,7,0.967741935483871,0.0,96.7741935483871,0.0
1997,8,1.0,0.0,100.0,0.0
1997,9,0.4,0.0,40.0,0.0
1997,10,0.0,0.06451612903225806,0.0,6.451612903225806
1997,11,0.0,0.13333333333333333,0.0,13.333333333333334
1997,12,0.0,0.7096774193548387,0.0,70.96774193548387
1998,1,0.0,0.967741935483871,0.0,96.7741935483871
1998,2,0.0,0.6428571428571429,0.0,64.28571428571429
1998,3,0.0,0.1935483870967742,0.0,19.35483870967742
1998,4,0.13333333333333333,0.0,13.333333333333334,0.0
1998,5,0.3548387096774194,0.0,35.483870967741936,0.0
1998,6,0.7,0.0,70.0,0.0
1998,7,1.0,0.0,100.0,0.0
1998,8,1.0,0.0,100.0,0.0
1998,9,0.8666666666666667,0.0,86.66666666666667,0.0
1998,10,0.2903225806451613,0.0,29.03225806451613,0.0
1998,11,0.0,0.36666666666666664,0.0,36.666666666666664
1998,12,0.0,0.8064516129032258,0.0,80.64516129032258
1999,1,0.0,0.9032258064516129,0.0,90.32258064516128
1999,2,0.0,0.8571428571428571,0.0,85.71428571428571
1999,3,0.0,0.3225806451612903,0.0,32.25806451612903
1999,4,0.13333333333333333,0.0,13.333333333333334,0.0
1999,5,0.16129032258064516,0.0,16.129032258064516,0.0
