station_ID,location,date,tavg,tmin,tmax
108,seoul,15/04/1923,9.7,1,18.2
108,seoul,16/04/1923,11.6,3.4,17.6
108,seoul,17/04/1923,11.5,9.9,13.6
108,seoul,18/04/1923,9.3,7.1,12
108,seoul,19/04/1923,5.8,3,9.4
108,seoul,20/04/1923,5.8,-1.3,13.1
108,seoul,21/04/1923,6.2,0.5,11.7
108,seoul,22/04/1923,10,4.1,17.5
108,seoul,23/04/1923,10.5,5.1,17
108,seoul,24/04/1923,10.2,4.6,16.9
108,seoul,25/04/1923,11.2,2.3,20.5
108,seoul,26/04/1923,13.4,4.9,21.8
108,seoul,27/04/1923,15.9,8.8,23
108,seoul,28/04/1923,11.5,8.6,16.7
108,seoul,29/04/1923,12.8,8.2,17.9
108,seoul,30/04/1923,14.7,11,19
108,seoul,01/05/1923,15,8.6,22
108,seoul,02/05/1923,14.9,9,21.2
108,seoul,03/05/1923,15.1,10,22.5
108,seoul,04/05/1923,15.6,7.7,23
108,seoul,05/05/1923,16.5,10.1,23.2
108,seoul,06/05/1923,16.6,12.9,21.6
108,seoul,07/05/1923,15.8,11.1,22.5
108,seoul,08/05/1923,14.4,8.2,20.8
108,seoul,09/05/1923,13.1,10.4,18.4
108,seoul,10/05/1923,11,8.5,16.6
108,seoul,11/05/1923,14,9,20.1
108,seoul,12/05/1923,16.5,8.2,24.1
108,seoul,13/05/1923,13.7,10.1,20.5
108,seoul,14/05/1923,18.1,13.9,22.9
108,seoul,15/05/1923,20.9,13.6,27.5
108,seoul,16/05/1923,18.9,14.4,25.5
108,seoul,17/05/1923,17.8,11.5,25.4
108,seoul,18/05/1923,16.5,12,23
108,seoul,19/05/1923,18.6,13.2,23
108,seoul,20/05/1923,16.9,15.6,19.8
108,seoul,21/05/1923,19.8,13.8,26.1
108,seoul,22/05/1923,17.5,14.4,22.7
108,seoul,23/05/1923,19.9,15.5,24.7
108,seoul,24/05/1923,20,14.6,27.7
108,seoul,25/05/1923,16.4,11.3,23.3
108,seoul,26/05/1923,16.4,10.6,23
108,seoul,27/05/1923,17.6,13.4,23.2
108,seoul,28/05/1923,16,11.1,22
108,seoul,29/05/1923,16.4,8.3,24.8
108,seoul,30/05/1923,16.4,9.6,22.9
108,seoul,31/05/1923,18.4,11.5,24.9
108,seoul,01/06/1923,17.6,11.7,24.3
108,seoul,02/06/1923,16.9,10.1,24.5
108,seoul,03/06/1923,16.8,10.1,24
108,seoul,04/06/1923,18.6,11.5,25.1
108,seoul,05/06/1923,19.4,12,28
108,seoul,06/06/1923,19,12.5,25.3
108,seoul,07/06/1923,20.2,15,26.3
108,seoul,08/06/1923,20.9,16.9,28
108,seoul,09/06/1923,21.8,15.6,28.5
108,seoul,10/06/1923,20,17.8,23.7
108,seoul,11/06/1923,20.5,16.5,27.5
108,seoul,12/06/1923,17.7,14.2,23
108,seoul,13/06/1923,19.5,11.6,27.8
108,seoul,14/06/1923,21.4,12.6,30.6
108,seoul,15/06/1923,20.3,14.2,28.2
108,seoul,16/06/1923,20.1,14.9,27.2
108,seoul,17/06/1923,21.4,13.6,30.1
108,seoul,18/06/1923,21.9,16.9,27.3
108,seoul,19/06/1923,23.3,18.9,29.2
108,seoul,20/06/1923,23.8,15.8,31.4
108,seoul,21/06/1923,21.4,18.4,25.5
108,seoul,22/06/1923,23.2,18.4,28.7
108,seoul,23/06/1923,21.3,16.1,26.6
108,seoul,24/06/1923,21.5,17,27
108,seoul,25/06/1923,22.2,14.4,31.8
108,seoul,26/06/1923,23.9,16.5,32.1
108,seoul,27/06/1923,24.7,17.7,33
108,seoul,28/06/1923,24,17.6,32.4
108,seoul,29/06/1923,20.9,19.8,22.5
108,seoul,30/06/1923,22.2,19.7,26.3
108,seoul,01/07/1923,21.3,16.5,27.7
108,seoul,02/07/1923,22,16.7,27.6
108,seoul,03/07/1923,23.6,16.7,31.9
108,seoul,04/07/1923,24.1,19.4,29.4
108,seoul,05/07/1923,24.8,19,30.5
108,seoul,06/07/1923,24.8,20.3,30.3
108,seoul,07/07/1923,24,20.1,28.4
108,seoul,08/07/1923,21.5,17.4,26
108,seoul,09/07/1923,22.7,17.5,27.4
108,seoul,10/07/1923,23.9,19.8,29.7
108,seoul,11/07/1923,23.3,18.8,28.5
108,seoul,12/07/1923,24,20.4,30
108,seoul,13/07/1923,24,19.1,30.8
108,seoul,14/07/1923,23.3,20,29.6
108,seoul,15/07/1923,24,18,31.4
108,seoul,16/07/1923,26.4,20.5,32.3
108,seoul,17/07/1923,25.8,21.7,31
108,seoul,18/07/1923,23.2,20.8,26.3
108,seoul,19/07/1923,21.9,19.6,23.3
108,seoul,20/07/1923,22.6,21.2,24.1
108,seoul,21/07/1923,24.3,21.9,27.9
108,seoul,22/07/1923,24.2,21.9,26.2
108,seoul,23/07/1923,25.8,23,29.5
108,seoul,24/07/1923,25.2,22.9,29
108,seoul,25/07/1923,23.5,22,26
108,seoul,26/07/1923,25.6,22.5,29.5
108,seoul,27/07/1923,26.9,23.7,30.7
108,seoul,28/07/1923,25.5,22,26.9
108,seoul,29/07/1923,24.9,23.5,26.4
108,seoul,30/07/1923,26,23.5,29.9
108,seoul,31/07/1923,25.6,23.8,27.7
108,seoul,01/08/1923,23.8,22.4,26.4
108,seoul,02/08/1923,24,20.7,28.5
108,seoul,03/08/1923,26.4,24.5,28.7
108,seoul,04/08/1923,26,23.6,29.5
108,seoul,05/08/1923,26.8,22.5,33
108,seoul,06/08/1923,28.8,22.5,35.9
108,seoul,07/08/1923,29.1,24.5,34.9
108,seoul,08/08/1923,28.2,23.9,33.5
108,seoul,09/08/1923,27.9,22.9,34.6
108,seoul,10/08/1923,27.9,24.5,32.9
108,seoul,11/08/1923,26.9,23.7,34
108,seoul,12/08/1923,27.2,23.2,32.4
108,seoul,13/08/1923,25.2,22.5,28.7
108,seoul,14/08/1923,23.9,22.1,27.2
108,seoul,15/08/1923,25.9,23.9,29.8
108,seoul,16/08/1923,26.2,22.5,31.2
108,seoul,17/08/1923,25.8,21.3,31.7
108,seoul,18/08/1923,25.7,21.6,30.6
108,seoul,19/08/1923,25.4,23.3,28.1
108,seoul,20/08/1923,26.3,22.1,32.5
108,seoul,21/08/1923,27.2,21.9,33.5
108,seoul,22/08/1923,27.6,22.1,34.6
108,seoul,23/08/1923,28.7,23,34.4
108,seoul,24/08/1923,26.5,24.7,28.9
108,seoul,25/08/1923,24.4,22.2,26.5
108,seoul,26/08/1923,25.4,22.5,30.4
108,seoul,27/08/1923,24.8,22.3,29
108,seoul,28/08/1923,25.5,22.9,30.9
108,seoul,29/08/1923,22.8,21.1,24.6
108,seoul,30/08/1923,24.8,19.1,30.5
108,seoul,31/08/1923,25.1,20.6,31.2
108,seoul,01/09/1923,23.9,18.7,30.4
108,seoul,02/09/1923,23.7,19.4,27.9
108,seoul,03/09/1923,24.1,20.4,29.4
108,seoul,04/09/1923,21.2,14.7,28
108,seoul,05/09/1923,21,14.2,27.9
108,seoul,06/09/1923,22.2,17.1,29.2
108,seoul,07/09/1923,20.7,18.1,25.4
108,seoul,08/09/1923,20.9,13.9,28
108,seoul,09/09/1923,20.2,15.5,24.6
108,seoul,10/09/1923,18.3,16.5,20.4
108,seoul,11/09/1923,19.2,16.6,20.9
108,seoul,12/09/1923,20.9,18.2,23.8
108,seoul,13/09/1923,22.7,19.8,28.4
108,seoul,14/09/1923,22.8,16.8,29
108,seoul,15/09/1923,19.8,16.2,25
108,seoul,16/09/1923,18.2,13.6,24.7
108,seoul,17/09/1923,20,12.2,27.5
108,seoul,18/09/1923,22.2,17.5,28.1
108,seoul,19/09/1923,18.6,17,21.5
108,seoul,20/09/1923,19.1,16,23
108,seoul,21/09/1923,16.1,11,22.7
108,seoul,22/09/1923,15.9,10.6,21
108,seoul,23/09/1923,17.3,13.5,21.1
108,seoul,24/09/1923,18.1,12.4,25.1
108,seoul,25/09/1923,18.1,11.5,24.8
108,seoul,26/09/1923,17.5,10.9,23.9
108,seoul,27/09/1923,15.5,11.2,21.3
108,seoul,28/09/1923,13.3,5.6,20.7
108,seoul,29/09/1923,16.7,11.7,22.6
108,seoul,30/09/1923,14.5,8,22.5
108,seoul,01/10/1923,16.5,11.6,20.5
108,seoul,02/10/1923,14.4,10.5,16.9
108,seoul,03/10/1923,11.9,5.4,18.6
108,seoul,04/10/1923,12.9,6.6,19
108,seoul,05/10/1923,12.8,10.2,16.3
108,seoul,06/10/1923,13.4,9.2,19.5
108,seoul,07/10/1923,13.6,5.4,21.9
108,seoul,08/10/1923,13.9,8.8,18.8
108,seoul,09/10/1923,12.6,4.8,20
108,seoul,10/10/1923,13.2,9.9,19.5
108,seoul,11/10/1923,11.7,4,18.4
108,seoul,12/10/1923,10.4,3.2,19.1
108,seoul,13/10/1923,12.5,5.8,18.1
108,seoul,14/10/1923,12.5,10.2,17.1
108,seoul,15/10/1923,11.2,8.6,16.3
108,seoul,16/10/1923,11.7,3.9,20.2
108,seoul,17/10/1923,12.7,5.9,20.6
108,seoul,18/10/1923,12.3,3.9,21.5
108,seoul,19/10/1923,13.7,5.6,22.1
108,seoul,20/10/1923,11.8,9.1,17
108,seoul,21/10/1923,10.3,4.2,16.9
108,seoul,22/10/1923,13.2,5.2,20.2
108,seoul,23/10/1923,11,4.3,17.5
108,seoul,24/10/1923,4.5,0.4,9.6
108,seoul,25/10/1923,9.1,1.1,13.1
108,seoul,26/10/1923,10.6,7.6,16.6
108,seoul,27/10/1923,11.9,4.4,19.8
108,seoul,28/10/1923,14.3,6.9,21.2
108,seoul,29/10/1923,15.7,12.5,17.5
108,seoul,30/10/1923,16.4,13.4,20
108,seoul,31/10/1923,13.9,7.4,19.2
108,seoul,01/11/1923,9.7,6.4,14.6
108,seoul,02/11/1923,9.2,4.9,13.9
108,seoul,03/11/1923,7.7,1.8,12.1
108,seoul,04/11/1923,10.6,7.4,15.6
108,seoul,05/11/1923,8.4,2.6,15.5
108,seoul,06/11/1923,10.9,2.7,16.7
108,seoul,07/11/1923,8.7,3.4,13.8
108,seoul,08/11/1923,3,-1.5,8.2
108,seoul,09/11/1923,3.7,-2.6,9.9
108,seoul,10/11/1923,5.3,0.1,11.1
108,seoul,11/11/1923,5.9,0.5,12.7
108,seoul,12/11/1923,6.9,3.2,9.4
108,seoul,13/11/1923,4.3,1,8.7
108,seoul,14/11/1923,2.5,-1.2,8.2
108,seoul,15/11/1923,2.2,-1.9,7.4
108,seoul,16/11/1923,1.3,-4.3,4.5
108,seoul,17/11/1923,5.4,-0.9,13.1
108,seoul,18/11/1923,5.4,-0.6,11.7
108,seoul,19/11/1923,7.2,2.9,11.6
108,seoul,20/11/1923,2.2,-1.9,6.5
108,seoul,21/11/1923,5.2,-1.1,10.9
108,seoul,22/11/1923,8.7,5.4,13.7
108,seoul,23/11/1923,7.4,3,12.8
108,seoul,24/11/1923,5.2,-2.3,14.1
108,seoul,25/11/1923,-3.4,-7.2,-0.1
108,seoul,26/11/1923,1.1,-6.4,6.6
108,seoul,27/11/1923,8.4,1.5,12.8
108,seoul,28/11/1923,0.1,-5.6,10.9
108,seoul,29/11/1923,-5.4,-9.4,-0.7
108,seoul,30/11/1923,-7.8,-10.9,-3.9
108,seoul,01/12/1923,-7,-13.1,-3.1
108,seoul,02/12/1923,-4.4,-8,-0.6
108,seoul,03/12/1923,-5.8,-10.7,-0.6
108,seoul,04/12/1923,-1.7,-9.6,4.3
108,seoul,05/12/1923,1.8,-1.8,7
108,seoul,06/12/1923,1.6,-4.5,8.9
108,seoul,07/12/1923,4.1,-0.4,5.7
108,seoul,08/12/1923,4.2,0.2,8
108,seoul,09/12/1923,0.8,-3.9,5.9
108,seoul,10/12/1923,1.7,-4.1,6.9
108,seoul,11/12/1923,-2.7,-6.1,1.7
108,seoul,12/12/1923,1.7,-6,7.5
108,seoul,13/12/1923,0.7,-4.5,5.4
108,seoul,14/12/1923,-5.1,-8.4,-1.9
108,seoul,15/12/1923,-4.7,-7,-2
108,seoul,16/12/1923,-3.1,-9.6,0.9
108,seoul,17/12/1923,1.7,-4.1,4
108,seoul,18/12/1923,0.6,-3.1,5.7
108,seoul,19/12/1923,-2,-8.2,3.6
108,seoul,20/12/1923,-0.9,-5.5,3
108,seoul,21/12/1923,2.8,-2.6,6.8
108,seoul,22/12/1923,-2.7,-6.4,1.3
108,seoul,23/12/1923,-6.3,-9.4,-2.5
108,seoul,24/12/1923,-4,-11.1,0
108,seoul,25/12/1923,3.7,-1.8,8
108,seoul,26/12/1923,-1.3,-3.9,2.7
108,seoul,27/12/1923,-0.7,-4.2,3.4
108,seoul,28/12/1923,-8.9,-13.6,-1.6
108,seoul,29/12/1923,-12.8,-16.8,-9
108,seoul,30/12/1923,-9.2,-15.5,-5
108,seoul,31/12/1923,-6.9,-13.8,-0.6
108,seoul,01/01/1924,0.5,-7.7,5.5
108,seoul,02/01/1924,-2.6,-7.5,0.6
108,seoul,03/01/1924,1.5,-6,6
108,seoul,04/01/1924,1.5,-2.1,5
108,seoul,05/01/1924,-1.2,-8.8,3.8
108,seoul,06/01/1924,4.3,-0.5,9.2
108,seoul,07/01/1924,-6.7,-12.1,4.9
108,seoul,08/01/1924,-6.9,-14,-2
108,seoul,09/01/1924,-3.3,-6.6,1.3
108,seoul,10/01/1924,-4.2,-11.6,2.5
108,seoul,11/01/1924,0.6,-6.3,7.6
108,seoul,12/01/1924,3.6,-1.2,9
108,seoul,13/01/1924,2.8,-1.4,7.9
108,seoul,14/01/1924,2.8,-1,7
108,seoul,15/01/1924,1.2,-4.2,7
108,seoul,16/01/1924,1.8,-2.1,7
108,seoul,17/01/1924,-0.4,-4.1,4.1
108,seoul,18/01/1924,-0.8,-5.3,4.4
108,seoul,19/01/1924,-1.2,-6.3,1.5
108,seoul,20/01/1924,-3.3,-6.5,0.8
108,seoul,21/01/1924,-5.4,-12.9,0.2
108,seoul,22/01/1924,-3.6,-7.7,-0.2
108,seoul,23/01/1924,-7.2,-11.6,-3.4
108,seoul,24/01/1924,-5.1,-10.4,0.1
108,seoul,25/01/1924,-4.6,-11.2,2
108,seoul,26/01/1924,-13,-15.2,-4.9
108,seoul,27/01/1924,-12.7,-18.7,-6.9
108,seoul,28/01/1924,-6.5,-14.7,-1.1
108,seoul,29/01/1924,-5.3,-11.7,-0.3
108,seoul,30/01/1924,-4.2,-11.1,2
108,seoul,31/01/1924,-1.3,-9.1,5.5
108,seoul,01/02/1924,-1.4,-4,1.3
108,seoul,02/02/1924,-4.1,-8,0.6
108,seoul,03/02/1924,-4.9,-11.6,1.3
108,seoul,04/02/1924,-1.2,-8.6,6.1
108,seoul,05/02/1924,1.6,-4,7.1
108,seoul,06/02/1924,5.2,-1.1,9.4
108,seoul,07/02/1924,7.2,4.8,12.1
108,seoul,08/02/1924,3.6,0.7,6.6
108,seoul,09/02/1924,4.7,0.5,7.2
108,seoul,10/02/1924,3,1.2,5.4
108,seoul,11/02/1924,2.3,-0.5,6.6
108,seoul,12/02/1924,-6.9,-10,0.4
108,seoul,13/02/1924,-6.8,-12.3,-3.7
108,seoul,14/02/1924,-0.7,-4.9,3.5
108,seoul,15/02/1924,-7.5,-9.5,-1.1
108,seoul,16/02/1924,-7,-12.9,-2.1
108,seoul,17/02/1924,-3.4,-11.6,2.5
108,seoul,18/02/1924,1.3,-4.1,6.9
108,seoul,19/02/1924,0,-3.4,5
108,seoul,20/02/1924,-1.8,-3.2,-0.4
108,seoul,21/02/1924,-2.3,-7.6,1.1
108,seoul,22/02/1924,-6.1,-10.2,-1.5
108,seoul,23/02/1924,-8.9,-13.2,-4.2
108,seoul,24/02/1924,-7,-12.7,-2.5
108,seoul,25/02/1924,-5.5,-10.6,-0.1
108,seoul,26/02/1924,0.1,-7.7,5.5
108,seoul,27/02/1924,-0.1,-5.5,3.5
108,seoul,28/02/1924,-3.4,-8,1
108,seoul,29/02/1924,-1.6,-7.8,4.5
108,seoul,01/03/1924,-2.2,-5.5,1.3
108,seoul,02/03/1924,-3.6,-9.6,1.9
108,seoul,03/03/1924,-1.5,-9,5.1
108,seoul,04/03/1924,-0.5,-6.2,4.3
108,seoul,05/03/1924,-1.3,-5.2,1.1
108,seoul,06/03/1924,-0.7,-3.1,1.6
108,seoul,07/03/1924,-2.5,-7.8,2.9
108,seoul,08/03/1924,-1.3,-7.4,3.9
108,seoul,09/03/1924,1.7,-3.3,7.2
108,seoul,10/03/1924,1.1,-4.8,7.1
108,seoul,11/03/1924,0.5,-5.3,6.2
108,seoul,12/03/1924,1.5,-2.7,6
108,seoul,13/03/1924,-2.2,-4.7,2.3
108,seoul,14/03/1924,-2.2,-6.8,2
108,seoul,15/03/1924,-0.5,-7,5.5
108,seoul,16/03/1924,-0.7,-6.6,5.2
108,seoul,17/03/1924,0.3,-5.7,6.9
108,seoul,18/03/1924,0.6,-5.1,6.7
108,seoul,19/03/1924,0.9,-6,7
108,seoul,20/03/1924,3,-3.9,8.3
108,seoul,21/03/1924,5.7,1.3,11.6
108,seoul,22/03/1924,3.7,0.5,5.7
108,seoul,23/03/1924,3.1,-0.6,7.7
108,seoul,24/03/1924,0.2,-4.1,5.7
108,seoul,25/03/1924,1.7,-3.3,5.9
108,seoul,26/03/1924,3.7,-0.8,9.6
108,seoul,27/03/1924,2.8,-0.8,7.5
108,seoul,28/03/1924,2.4,-2.6,8.2
108,seoul,29/03/1924,3.9,-2,11.4
108,seoul,30/03/1924,6.5,1.5,14.2
108,seoul,31/03/1924,9,-1,20.2
108,seoul,01/04/1924,11.4,2.2,20.2
108,seoul,02/04/1924,11.4,8.1,15.6
108,seoul,03/04/1924,2,-0.1,8.5
108,seoul,04/04/1924,1.8,-2.2,5.4
108,seoul,05/04/1924,5.3,-2.8,12.7
108,seoul,06/04/1924,8.3,-0.4,16.5
108,seoul,07/04/1924,8.9,1.5,16.6
108,seoul,08/04/1924,10.6,7.1,16.5
108,seoul,09/04/1924,8.3,2.3,16.5
108,seoul,10/04/1924,12,3.7,18.4
108,seoul,11/04/1924,15.4,10.5,22.9
108,seoul,12/04/1924,16.2,9.8,22.6
108,seoul,13/04/1924,17.1,13.3,22.1
108,seoul,14/04/1924,13.9,12.1,17.6
108,seoul,15/04/1924,15.8,12,19.5
108,seoul,16/04/1924,13.6,8.6,18.5
108,seoul,17/04/1924,8.7,3.3,15
108,seoul,18/04/1924,8.8,1.3,16.8
108,seoul,19/04/1924,9.5,1.3,18.3
108,seoul,20/04/1924,9.9,4.6,14.6
108,seoul,21/04/1924,12.7,6.8,21.4
108,seoul,22/04/1924,14.9,5.9,24.5
108,seoul,23/04/1924,14.2,7.6,21.6
108,seoul,24/04/1924,14.9,10.7,19.6
108,seoul,25/04/1924,11,7.2,16.2
108,seoul,26/04/1924,8.3,3.6,13.6
108,seoul,27/04/1924,10,3.2,17.6
108,seoul,28/04/1924,11.8,3,21
108,seoul,29/04/1924,12,5.1,19.4
108,seoul,30/04/1924,15.7,10.1,23.9
108,seoul,01/05/1924,14.9,8.4,23
108,seoul,02/05/1924,14.4,10.4,19.2
108,seoul,03/05/1924,15.9,7.6,24.6
108,seoul,04/05/1924,17,9.6,25.5
108,seoul,05/05/1924,18,11.2,25.4
108,seoul,06/05/1924,18,11.7,26.5
108,seoul,07/05/1924,14.8,11.3,17.5
108,seoul,08/05/1924,16.5,13.4,21
108,seoul,09/05/1924,15.5,9.7,23.8
108,seoul,10/05/1924,14.1,8.3,20.7
108,seoul,11/05/1924,14.1,8.9,20.7
108,seoul,12/05/1924,17.6,10.2,24.1
108,seoul,13/05/1924,18,9.1,26.2
108,seoul,14/05/1924,13.4,11.6,18.3
108,seoul,15/05/1924,13.8,10.1,18
108,seoul,16/05/1924,15.1,8.9,22.3
108,seoul,17/05/1924,16.8,10.1,25.3
108,seoul,18/05/1924,16.4,8.5,23.4
108,seoul,19/05/1924,16.3,10.4,23.5
108,seoul,20/05/1924,18.6,12.9,25
108,seoul,21/05/1924,17.4,13.6,23.2
108,seoul,22/05/1924,18,10.5,25.9
108,seoul,23/05/1924,15.7,13.6,17.5
108,seoul,24/05/1924,14.8,12.6,17.5
108,seoul,25/05/1924,13.8,10.1,16.5
108,seoul,26/05/1924,15.9,10.2,22.2
108,seoul,27/05/1924,15.8,10.3,20.8
108,seoul,28/05/1924,14.6,8.5,21.2
108,seoul,29/05/1924,15.9,8.5,23
108,seoul,30/05/1924,17.4,9.2,25.7
108,seoul,31/05/1924,18.6,10.6,26.4
108,seoul,01/06/1924,20.5,12,29.2
108,seoul,02/06/1924,20.6,13.4,29.9
108,seoul,03/06/1924,19.9,14,26.6
108,seoul,04/06/1924,21,14.3,28
108,seoul,05/06/1924,21.9,15.7,28.5
108,seoul,06/06/1924,20.5,14.9,28.9
108,seoul,07/06/1924,20.2,15.3,27.1
108,seoul,08/06/1924,19.7,15.1,25.1
108,seoul,09/06/1924,17.6,14.6,20
108,seoul,10/06/1924,18.3,14,24
108,seoul,11/06/1924,17.2,12.1,23
108,seoul,12/06/1924,17,13.8,21.5
108,seoul,13/06/1924,17.8,12.7,24.6
108,seoul,14/06/1924,18.7,13.3,24.4
108,seoul,15/06/1924,19.6,15.9,24.2
108,seoul,16/06/1924,23,16.9,30.3
108,seoul,17/06/1924,18.9,16.9,22.6
108,seoul,18/06/1924,20.4,13.9,28.4
108,seoul,19/06/1924,21.9,14.9,29.5
108,seoul,20/06/1924,22.5,13.7,32
108,seoul,21/06/1924,25.4,15.8,33.3
108,seoul,22/06/1924,19.1,16.7,26.2
108,seoul,23/06/1924,22.2,15.8,29.4
108,seoul,24/06/1924,21.7,15.5,27.6
108,seoul,25/06/1924,23.9,15.7,32.4
108,seoul,26/06/1924,25.6,20,32
108,seoul,27/06/1924,25.7,19,33.4
108,seoul,28/06/1924,25.2,21.4,31.6
108,seoul,29/06/1924,25,18.9,31.4
108,seoul,30/06/1924,25.4,19.1,32.2
108,seoul,01/07/1924,23.9,20.4,28.1
108,seoul,02/07/1924,25.1,21.5,30
108,seoul,03/07/1924,23.7,21.5,25.9
108,seoul,04/07/1924,24.6,22,28.6
108,seoul,05/07/1924,23.4,21.7,25
108,seoul,06/07/1924,25.5,21.4,31.2
108,seoul,07/07/1924,25.6,22.2,31
108,seoul,08/07/1924,25.4,21.7,31.4
108,seoul,09/07/1924,23.6,19.3,29.3
108,seoul,10/07/1924,25.9,21.7,30.6
108,seoul,11/07/1924,27.6,21.8,34.6
108,seoul,12/07/1924,28.6,24.8,32.4
108,seoul,13/07/1924,26.5,24.8,29.2
108,seoul,14/07/1924,27,22.1,33.6
108,seoul,15/07/1924,28.3,22.9,34.8
108,seoul,16/07/1924,29.6,25,35.4
108,seoul,17/07/1924,27.4,23.9,33.4
108,seoul,18/07/1924,26.7,23.1,31.9
108,seoul,19/07/1924,24.3,21.9,27.4
108,seoul,20/07/1924,25.5,23.3,26.8
108,seoul,21/07/1924,23.8,22.6,25.5
108,seoul,22/07/1924,23.7,20.8,26.4
108,seoul,23/07/1924,23.8,21.7,25.6
108,seoul,24/07/1924,23.3,21.6,25.3
108,seoul,25/07/1924,24.4,22.1,27.4
108,seoul,26/07/1924,24.1,21.7,26.1
108,seoul,27/07/1924,25.9,23.5,28.5
108,seoul,28/07/1924,25.7,21.8,32
108,seoul,29/07/1924,26.8,21.8,32.6
108,seoul,30/07/1924,27,21.6,32.8
108,seoul,31/07/1924,26.6,22.9,32.7
108,seoul,01/08/1924,26.4,21.8,32.6
108,seoul,02/08/1924,26.2,21,33.6
108,seoul,03/08/1924,27.7,21.9,35.5
108,seoul,04/08/1924,29.1,25.1,33.7
108,seoul,05/08/1924,28.5,24.1,33.9
108,seoul,06/08/1924,28.6,22.8,34
108,seoul,07/08/1924,28.9,26.7,31.5
108,seoul,08/08/1924,30.3,25.4,35.9
108,seoul,09/08/1924,30.5,25,37.4
108,seoul,10/08/1924,30.6,25.5,37
108,seoul,11/08/1924,30.2,25,37
108,seoul,12/08/1924,29.4,25.6,35.2
108,seoul,13/08/1924,29,23.6,35.3
108,seoul,14/08/1924,28.1,22.7,35.6
108,seoul,15/08/1924,26.1,22.5,32
108,seoul,16/08/1924,24.9,19,31.9
108,seoul,17/08/1924,25.8,19.6,32.5
108,seoul,18/08/1924,27.4,21.5,34.8
108,seoul,19/08/1924,28,23.9,33.4
108,seoul,20/08/1924,28.4,24.9,33.8
108,seoul,21/08/1924,26.9,23.8,32.5
108,seoul,22/08/1924,26.1,22.9,30.6
108,seoul,23/08/1924,26.8,21.5,32.5
108,seoul,24/08/1924,27.3,20.6,34.9
108,seoul,25/08/1924,26.3,21.4,32.3
108,seoul,26/08/1924,25.3,21.1,32.1
108,seoul,27/08/1924,24.8,22,29.7
108,seoul,28/08/1924,24.4,20.5,29.4
108,seoul,29/08/1924,19.7,16.7,23
108,seoul,30/08/1924,22.3,16.7,26.6
108,seoul,31/08/1924,22.6,19.1,26.8
108,seoul,01/09/1924,22.6,19.3,26.8
108,seoul,02/09/1924,23.6,18.4,29.8
108,seoul,03/09/1924,24.4,16.8,32.4
108,seoul,04/09/1924,24.6,18.6,30.7
108,seoul,05/09/1924,24.5,21.4,29.4
108,seoul,06/09/1924,24.4,18.4,31.4
108,seoul,07/09/1924,22.3,20.9,27.4
108,seoul,08/09/1924,21.2,20.1,22.6
108,seoul,09/09/1924,22.8,18.6,28
108,seoul,10/09/1924,23.1,17.8,28.5
108,seoul,11/09/1924,21.8,15.8,28.1
108,seoul,12/09/1924,21.1,15.6,28.3
108,seoul,13/09/1924,20,13.3,29.2
108,seoul,14/09/1924,22.9,15.2,29.9
108,seoul,15/09/1924,22,18.4,26.6
108,seoul,16/09/1924,21.6,16.5,26.4
108,seoul,17/09/1924,21.2,18.4,26.3
108,seoul,18/09/1924,18.5,12.8,25.6
108,seoul,19/09/1924,17,8.6,24.6
108,seoul,20/09/1924,18.5,14.1,22.5
108,seoul,21/09/1924,18.6,14.4,24
108,seoul,22/09/1924,17.6,12.5,23.2
108,seoul,23/09/1924,18.3,12,25
108,seoul,24/09/1924,13.9,12.3,22.5
108,seoul,25/09/1924,15.9,9.2,22.5
108,seoul,26/09/1924,17.8,12.2,23.8
108,seoul,27/09/1924,16.4,9.7,24.3
108,seoul,28/09/1924,17.7,10.6,24
108,seoul,29/09/1924,17.6,10.9,24
108,seoul,30/09/1924,18.4,13.3,25.1
108,seoul,01/10/1924,18.2,11.2,26.2
108,seoul,02/10/1924,18.2,11.6,24.6
108,seoul,03/10/1924,18.6,15,22.2
108,seoul,04/10/1924,17.6,13.4,21.8
108,seoul,05/10/1924,14.9,5.7,23.7
108,seoul,06/10/1924,17.9,11.5,25.3
108,seoul,07/10/1924,18.5,12.4,24.5
108,seoul,08/10/1924,15.2,10.1,21.4
108,seoul,09/10/1924,13.7,7.4,18.6
108,seoul,10/10/1924,15.7,7.9,23.6
108,seoul,11/10/1924,15.1,8,22
108,seoul,12/10/1924,15.8,8.1,22.7
108,seoul,13/10/1924,16.8,10.7,23.4
108,seoul,14/10/1924,16,9,23.8
108,seoul,15/10/1924,14.8,9.6,18.8
108,seoul,16/10/1924,13.1,8.9,16.1
108,seoul,17/10/1924,11.3,5.4,17.5
108,seoul,18/10/1924,12.1,7.7,17.6
108,seoul,19/10/1924,10.4,4.2,19.5
108,seoul,20/10/1924,5.4,-1.5,13
108,seoul,21/10/1924,8.5,-1.9,17.6
108,seoul,22/10/1924,9.1,4.2,15.3
108,seoul,23/10/1924,6.9,-0.5,12.1
108,seoul,24/10/1924,6,1.4,11.5
108,seoul,25/10/1924,5,-4,12.9
108,seoul,26/10/1924,8.4,-0.6,17
108,seoul,27/10/1924,12.3,2.5,19.3
108,seoul,28/10/1924,7.3,3.1,14.5
108,seoul,29/10/1924,6.6,0.9,12.6
108,seoul,30/10/1924,10.1,2.4,17.1
